Date,Time,DateTime,Height,Tide_Type,Station_Code,Station_Name,Year
22/5/2024,1:37,22/5/2024 1:37,0.98,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
22/5/2024,1:40,22/5/2024 1:40,1,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
22/5/2024,1:48,22/5/2024 1:48,1.01,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
22/5/2024,1:53,22/5/2024 1:53,1.01,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2024
22/5/2024,2:01,22/5/2024 2:01,1.02,低潮 (Low Tide),MWC,Ma Wan (馬灣),2024
22/5/2024,2:02,22/5/2024 2:02,0.98,低潮 (Low Tide),SPW,Shek Pik (石壁),2024
22/5/2024,2:02,22/5/2024 2:02,0.97,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
22/5/2024,2:28,22/5/2024 2:28,0.97,低潮 (Low Tide),TAO,Tai O (大澳),2024
22/5/2024,2:40,22/5/2024 2:40,0.97,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2024
22/5/2024,3:41,22/5/2024 3:41,0.82,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
22/5/2024,14:47,22/5/2024 14:47,0.62,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
22/5/2024,14:53,22/5/2024 14:53,0.57,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
22/5/2024,14:55,22/5/2024 14:55,0.64,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
22/5/2024,14:57,22/5/2024 14:57,0.8,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2024
22/5/2024,15:02,22/5/2024 15:02,0.64,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
22/5/2024,15:08,22/5/2024 15:08,0.59,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
22/5/2024,15:08,22/5/2024 15:08,0.62,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2024
22/5/2024,15:17,22/5/2024 15:17,0.53,低潮 (Low Tide),SPW,Shek Pik (石壁),2024
22/5/2024,15:27,22/5/2024 15:27,0.61,低潮 (Low Tide),MWC,Ma Wan (馬灣),2024
22/5/2024,15:32,22/5/2024 15:32,0.47,低潮 (Low Tide),TAO,Tai O (大澳),2024
22/5/2024,16:02,22/5/2024 16:02,0.51,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2024
22/5/2024,16:58,22/5/2024 16:58,0.39,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
22/5/2024,21:39,22/5/2024 21:39,1.48,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
22/5/2024,21:43,22/5/2024 21:43,1.44,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
22/5/2024,21:44,22/5/2024 21:44,1.58,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2024
22/5/2024,21:46,22/5/2024 21:46,1.54,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2024
22/5/2024,21:48,22/5/2024 21:48,1.48,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
22/5/2024,21:50,22/5/2024 21:50,1.51,高潮 (High Tide),CCH,Cheung Chau (長洲),2024
22/5/2024,21:51,22/5/2024 21:51,1.54,高潮 (High Tide),KCT,Kwai Chung (葵涌),2024
22/5/2024,21:58,22/5/2024 21:58,1.56,高潮 (High Tide),MWC,Ma Wan (馬灣),2024
22/5/2024,22:01,22/5/2024 22:01,1.54,高潮 (High Tide),SPW,Shek Pik (石壁),2024
22/5/2024,22:22,22/5/2024 22:22,1.64,高潮 (High Tide),TAO,Tai O (大澳),2024
22/5/2024,22:29,22/5/2024 22:29,1.63,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2024
22/5/2024,22:55,22/5/2024 22:55,1.74,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
23/5/2024,1:55,23/5/2024 1:55,1.2,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2024
23/5/2024,1:56,23/5/2024 1:56,1.04,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
23/5/2024,2:03,23/5/2024 2:03,1.02,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
23/5/2024,2:07,23/5/2024 2:07,1.06,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
23/5/2024,2:14,23/5/2024 2:14,1.07,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
23/5/2024,2:21,23/5/2024 2:21,1.07,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2024
23/5/2024,2:28,23/5/2024 2:28,1.05,低潮 (Low Tide),SPW,Shek Pik (石壁),2024
23/5/2024,2:29,23/5/2024 2:29,1.08,低潮 (Low Tide),MWC,Ma Wan (馬灣),2024
23/5/2024,2:31,23/5/2024 2:31,1.02,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
23/5/2024,2:55,23/5/2024 2:55,1.04,低潮 (Low Tide),TAO,Tai O (大澳),2024
23/5/2024,3:07,23/5/2024 3:07,1.04,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2024
23/5/2024,4:08,23/5/2024 4:08,0.89,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
23/5/2024,15:25,23/5/2024 15:25,0.5,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
23/5/2024,15:32,23/5/2024 15:32,0.44,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
23/5/2024,15:33,23/5/2024 15:33,0.51,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
23/5/2024,15:35,23/5/2024 15:35,0.67,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2024
23/5/2024,15:40,23/5/2024 15:40,0.51,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
23/5/2024,15:46,23/5/2024 15:46,0.46,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
23/5/2024,15:46,23/5/2024 15:46,0.49,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2024
23/5/2024,15:55,23/5/2024 15:55,0.39,低潮 (Low Tide),SPW,Shek Pik (石壁),2024
23/5/2024,16:05,23/5/2024 16:05,0.49,低潮 (Low Tide),MWC,Ma Wan (馬灣),2024
23/5/2024,16:10,23/5/2024 16:10,0.32,低潮 (Low Tide),TAO,Tai O (大澳),2024
23/5/2024,16:42,23/5/2024 16:42,0.38,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2024
23/5/2024,17:46,23/5/2024 17:46,0.29,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
23/5/2024,22:18,23/5/2024 22:18,1.46,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
23/5/2024,22:19,23/5/2024 22:19,1.53,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2024
23/5/2024,22:29,23/5/2024 22:29,1.41,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
23/5/2024,22:30,23/5/2024 22:30,1.55,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2024
23/5/2024,22:34,23/5/2024 22:34,1.45,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
23/5/2024,22:37,23/5/2024 22:37,1.48,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
23/5/2024,22:38,23/5/2024 22:38,1.51,高潮 (High Tide),KCT,Kwai Chung (葵涌),2024
23/5/2024,22:46,23/5/2024 22:46,1.53,高潮 (High Tide),MWC,Ma Wan (馬灣),2024
23/5/2024,22:48,23/5/2024 22:48,1.51,高潮 (High Tide),SPW,Shek Pik (石壁),2024
23/5/2024,23:08,23/5/2024 23:08,1.61,高潮 (High Tide),TAO,Tai O (大澳),2024
23/5/2024,23:19,23/5/2024 23:19,1.61,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2024
23/5/2024,23:49,23/5/2024 23:49,1.73,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
24/5/2024,2:19,24/5/2024 2:19,1.24,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2024
24/5/2024,2:21,24/5/2024 2:21,1.09,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
24/5/2024,2:29,24/5/2024 2:29,1.07,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
24/5/2024,2:32,24/5/2024 2:32,1.11,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
24/5/2024,2:40,24/5/2024 2:40,1.13,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
24/5/2024,2:48,24/5/2024 2:48,1.14,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2024
24/5/2024,2:51,24/5/2024 2:51,1.09,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
24/5/2024,2:53,24/5/2024 2:53,1.12,低潮 (Low Tide),SPW,Shek Pik (石壁),2024
24/5/2024,2:58,24/5/2024 2:58,1.14,低潮 (Low Tide),MWC,Ma Wan (馬灣),2024
24/5/2024,3:22,24/5/2024 3:22,1.12,低潮 (Low Tide),TAO,Tai O (大澳),2024
24/5/2024,3:35,24/5/2024 3:35,1.11,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2024
24/5/2024,4:34,24/5/2024 4:34,0.96,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
24/5/2024,16:05,24/5/2024 16:05,0.41,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
24/5/2024,16:12,24/5/2024 16:12,0.36,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
24/5/2024,16:14,24/5/2024 16:14,0.43,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
24/5/2024,16:16,24/5/2024 16:16,0.58,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2024
24/5/2024,16:20,24/5/2024 16:20,0.42,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
24/5/2024,16:26,24/5/2024 16:26,0.4,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2024
24/5/2024,16:27,24/5/2024 16:27,0.37,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
24/5/2024,16:34,24/5/2024 16:34,0.3,低潮 (Low Tide),SPW,Shek Pik (石壁),2024
24/5/2024,16:45,24/5/2024 16:45,0.41,低潮 (Low Tide),MWC,Ma Wan (馬灣),2024
24/5/2024,16:49,24/5/2024 16:49,0.23,低潮 (Low Tide),TAO,Tai O (大澳),2024
24/5/2024,17:23,24/5/2024 17:23,0.3,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2024
24/5/2024,18:36,24/5/2024 18:36,0.23,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
24/5/2024,22:55,24/5/2024 22:55,1.51,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2024
24/5/2024,22:58,24/5/2024 22:58,1.44,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
24/5/2024,23:14,24/5/2024 23:14,1.38,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
24/5/2024,23:16,24/5/2024 23:16,1.51,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2024
24/5/2024,23:21,24/5/2024 23:21,1.41,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
24/5/2024,23:26,24/5/2024 23:26,1.44,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
24/5/2024,23:27,24/5/2024 23:27,1.47,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2024
24/5/2024,23:36,24/5/2024 23:36,1.48,低潮 (Low Tide),SPW,Shek Pik (石壁),2024
24/5/2024,23:37,24/5/2024 23:37,1.5,高潮 (High Tide),MWC,Ma Wan (馬灣),2024
24/5/2024,23:55,24/5/2024 23:55,1.57,高潮 (High Tide),TAO,Tai O (大澳),2024
25/5/2024,0:08,25/5/2024 0:08,1.57,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2024
25/5/2024,0:39,25/5/2024 0:39,1.7,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
25/5/2024,2:40,25/5/2024 2:40,1.28,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2024
25/5/2024,2:42,25/5/2024 2:42,1.14,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
25/5/2024,2:50,25/5/2024 2:50,1.12,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
25/5/2024,2:52,25/5/2024 2:52,1.16,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
25/5/2024,3:01,25/5/2024 3:01,1.18,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
25/5/2024,3:05,25/5/2024 3:05,1.14,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
25/5/2024,3:12,25/5/2024 3:12,1.19,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2024
25/5/2024,3:17,25/5/2024 3:17,1.18,低潮 (Low Tide),SPW,Shek Pik (石壁),2024
25/5/2024,3:25,25/5/2024 3:25,1.2,低潮 (Low Tide),MWC,Ma Wan (馬灣),2024
25/5/2024,3:48,25/5/2024 3:48,1.19,低潮 (Low Tide),TAO,Tai O (大澳),2024
25/5/2024,10:11,25/5/2024 10:11,2.62,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2024
25/5/2024,10:22,25/5/2024 10:22,2.91,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
25/5/2024,16:47,25/5/2024 16:47,0.37,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
25/5/2024,16:53,25/5/2024 16:53,0.33,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
25/5/2024,16:57,25/5/2024 16:57,0.39,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
25/5/2024,16:59,25/5/2024 16:59,0.54,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2024
25/5/2024,17:03,25/5/2024 17:03,0.38,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
25/5/2024,17:08,25/5/2024 17:08,0.36,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2024
25/5/2024,17:10,25/5/2024 17:10,0.32,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
25/5/2024,17:17,25/5/2024 17:17,0.25,低潮 (Low Tide),SPW,Shek Pik (石壁),2024
25/5/2024,17:29,25/5/2024 17:29,0.37,低潮 (Low Tide),MWC,Ma Wan (馬灣),2024
25/5/2024,17:32,25/5/2024 17:32,0.18,低潮 (Low Tide),TAO,Tai O (大澳),2024
25/5/2024,18:08,25/5/2024 18:08,0.25,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2024
25/5/2024,19:26,25/5/2024 19:26,0.19,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
25/5/2024,23:35,25/5/2024 23:35,1.47,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
25/5/2024,23:40,25/5/2024 23:40,1.41,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
26/5/2024,0:04,26/5/2024 0:04,1.34,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
26/5/2024,0:04,26/5/2024 0:04,1.47,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2024
26/5/2024,0:13,26/5/2024 0:13,1.37,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
26/5/2024,0:20,26/5/2024 0:20,1.4,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
26/5/2024,0:22,26/5/2024 0:22,1.43,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2024
26/5/2024,0:27,26/5/2024 0:27,1.43,低潮 (Low Tide),SPW,Shek Pik (石壁),2024
26/5/2024,0:32,26/5/2024 0:32,1.45,低潮 (Low Tide),MWC,Ma Wan (馬灣),2024
26/5/2024,0:44,26/5/2024 0:44,1.53,高潮 (High Tide),TAO,Tai O (大澳),2024
26/5/2024,0:57,26/5/2024 0:57,1.53,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2024
26/5/2024,1:27,26/5/2024 1:27,1.66,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
26/5/2024,3:01,26/5/2024 3:01,1.15,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
26/5/2024,3:24,26/5/2024 3:24,1.18,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
26/5/2024,9:07,26/5/2024 9:07,2.31,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2024
26/5/2024,9:42,26/5/2024 9:42,2.44,高潮 (High Tide),CCH,Cheung Chau (長洲),2024
26/5/2024,9:45,26/5/2024 9:45,2.45,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2024
26/5/2024,9:56,26/5/2024 9:56,2.36,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2024
26/5/2024,10:03,26/5/2024 10:03,2.5,高潮 (High Tide),SPW,Shek Pik (石壁),2024
26/5/2024,10:09,26/5/2024 10:09,2.44,高潮 (High Tide),KCT,Kwai Chung (葵涌),2024
26/5/2024,10:18,26/5/2024 10:18,2.5,高潮 (High Tide),MWC,Ma Wan (馬灣),2024
26/5/2024,10:32,26/5/2024 10:32,2.61,高潮 (High Tide),TAO,Tai O (大澳),2024
26/5/2024,10:47,26/5/2024 10:47,2.64,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2024
26/5/2024,10:57,26/5/2024 10:57,2.92,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
26/5/2024,17:32,26/5/2024 17:32,0.37,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
26/5/2024,17:36,26/5/2024 17:36,0.33,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
26/5/2024,17:44,26/5/2024 17:44,0.38,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
26/5/2024,17:47,26/5/2024 17:47,0.53,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2024
26/5/2024,17:50,26/5/2024 17:50,0.37,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
26/5/2024,17:55,26/5/2024 17:55,0.35,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2024
26/5/2024,17:56,26/5/2024 17:56,0.32,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
26/5/2024,18:04,26/5/2024 18:04,0.24,低潮 (Low Tide),SPW,Shek Pik (石壁),2024
26/5/2024,18:17,26/5/2024 18:17,0.18,低潮 (Low Tide),TAO,Tai O (大澳),2024
26/5/2024,18:19,26/5/2024 18:19,0.36,低潮 (Low Tide),MWC,Ma Wan (馬灣),2024
26/5/2024,18:56,26/5/2024 18:56,0.24,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2024
26/5/2024,20:14,26/5/2024 20:14,0.17,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
27/5/2024,0:21,27/5/2024 0:21,1.42,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
27/5/2024,0:28,27/5/2024 0:28,1.36,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
27/5/2024,0:59,27/5/2024 0:59,1.43,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2024
27/5/2024,1:00,27/5/2024 1:00,1.3,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
27/5/2024,1:12,27/5/2024 1:12,1.34,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
27/5/2024,1:18,27/5/2024 1:18,1.37,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
27/5/2024,1:21,27/5/2024 1:21,1.4,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2024
27/5/2024,1:25,27/5/2024 1:25,1.39,低潮 (Low Tide),SPW,Shek Pik (石壁),2024
27/5/2024,1:29,27/5/2024 1:29,1.42,低潮 (Low Tide),MWC,Ma Wan (馬灣),2024
27/5/2024,1:40,27/5/2024 1:40,1.48,低潮 (Low Tide),TAO,Tai O (大澳),2024
27/5/2024,1:49,27/5/2024 1:49,1.49,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2024
27/5/2024,2:17,27/5/2024 2:17,1.62,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
27/5/2024,8:37,27/5/2024 8:37,2.28,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2024
27/5/2024,9:48,27/5/2024 9:48,2.3,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2024
27/5/2024,10:29,27/5/2024 10:29,2.42,高潮 (High Tide),CCH,Cheung Chau (長洲),2024
27/5/2024,10:45,27/5/2024 10:45,2.48,高潮 (High Tide),SPW,Shek Pik (石壁),2024
27/5/2024,10:49,27/5/2024 10:49,2.44,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2024
27/5/2024,10:56,27/5/2024 10:56,2.34,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2024
27/5/2024,10:57,27/5/2024 10:57,2.42,高潮 (High Tide),KCT,Kwai Chung (葵涌),2024
27/5/2024,11:03,27/5/2024 11:03,2.48,高潮 (High Tide),MWC,Ma Wan (馬灣),2024
27/5/2024,11:13,27/5/2024 11:13,2.59,高潮 (High Tide),TAO,Tai O (大澳),2024
27/5/2024,11:28,27/5/2024 11:28,2.61,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2024
27/5/2024,11:37,27/5/2024 11:37,2.86,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
27/5/2024,12:04,27/5/2024 12:04,2.32,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2024
27/5/2024,18:19,27/5/2024 18:19,0.41,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
27/5/2024,18:21,27/5/2024 18:21,0.36,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
27/5/2024,18:37,27/5/2024 18:37,0.41,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
27/5/2024,18:40,27/5/2024 18:40,0.55,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2024
27/5/2024,18:43,27/5/2024 18:43,0.4,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
27/5/2024,18:48,27/5/2024 18:48,0.34,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
27/5/2024,18:48,27/5/2024 18:48,0.38,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2024
27/5/2024,18:55,27/5/2024 18:55,0.27,低潮 (Low Tide),SPW,Shek Pik (石壁),2024
27/5/2024,19:08,27/5/2024 19:08,0.21,低潮 (Low Tide),TAO,Tai O (大澳),2024
27/5/2024,19:16,27/5/2024 19:16,0.38,低潮 (Low Tide),MWC,Ma Wan (馬灣),2024
27/5/2024,19:46,27/5/2024 19:46,0.26,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2024
27/5/2024,21:00,27/5/2024 21:00,0.17,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
28/5/2024,1:16,28/5/2024 1:16,1.36,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
28/5/2024,1:22,28/5/2024 1:22,1.33,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
28/5/2024,2:01,28/5/2024 2:01,1.41,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2024
28/5/2024,2:04,28/5/2024 2:04,1.29,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
28/5/2024,2:14,28/5/2024 2:14,1.32,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
28/5/2024,2:20,28/5/2024 2:20,1.35,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
28/5/2024,2:21,28/5/2024 2:21,1.38,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2024
28/5/2024,2:26,28/5/2024 2:26,1.4,低潮 (Low Tide),MWC,Ma Wan (馬灣),2024
28/5/2024,2:30,28/5/2024 2:30,1.37,低潮 (Low Tide),SPW,Shek Pik (石壁),2024
28/5/2024,2:47,28/5/2024 2:47,1.46,低潮 (Low Tide),TAO,Tai O (大澳),2024
28/5/2024,2:48,28/5/2024 2:48,1.47,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2024
28/5/2024,3:12,28/5/2024 3:12,1.58,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
28/5/2024,9:23,28/5/2024 9:23,2.22,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2024
28/5/2024,11:30,28/5/2024 11:30,2.35,高潮 (High Tide),CCH,Cheung Chau (長洲),2024
28/5/2024,11:37,28/5/2024 11:37,2.41,高潮 (High Tide),SPW,Shek Pik (石壁),2024
28/5/2024,11:41,28/5/2024 11:41,2.24,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2024
28/5/2024,11:46,28/5/2024 11:46,2.38,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2024
28/5/2024,11:50,28/5/2024 11:50,2.37,高潮 (High Tide),KCT,Kwai Chung (葵涌),2024
28/5/2024,11:50,28/5/2024 11:50,2.29,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2024
28/5/2024,11:54,28/5/2024 11:54,2.41,高潮 (High Tide),MWC,Ma Wan (馬灣),2024
28/5/2024,12:00,28/5/2024 12:00,2.52,高潮 (High Tide),TAO,Tai O (大澳),2024
28/5/2024,12:14,28/5/2024 12:14,2.53,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2024
28/5/2024,12:24,28/5/2024 12:24,2.74,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
28/5/2024,12:50,28/5/2024 12:50,2.26,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2024
28/5/2024,19:09,28/5/2024 19:09,0.41,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
28/5/2024,19:11,28/5/2024 19:11,0.46,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
28/5/2024,19:33,28/5/2024 19:33,0.45,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2024
28/5/2024,19:38,28/5/2024 19:38,0.59,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2024
28/5/2024,19:43,28/5/2024 19:43,0.44,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2024
28/5/2024,19:46,28/5/2024 19:46,0.4,低潮 (Low Tide),CCH,Cheung Chau (長洲),2024
28/5/2024,19:50,28/5/2024 19:50,0.42,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2024
28/5/2024,19:50,28/5/2024 19:50,0.33,低潮 (Low Tide),SPW,Shek Pik (石壁),2024
28/5/2024,20:02,28/5/2024 20:02,0.27,低潮 (Low Tide),TAO,Tai O (大澳),2024
28/5/2024,20:15,28/5/2024 20:15,0.42,低潮 (Low Tide),MWC,Ma Wan (馬灣),2024
28/5/2024,20:38,28/5/2024 20:38,0.29,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2024
28/5/2024,21:44,28/5/2024 21:44,0.18,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
29/5/2024,2:25,29/5/2024 2:25,1.35,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2024
29/5/2024,2:28,29/5/2024 2:28,1.33,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2024
29/5/2024,4:04,29/5/2024 4:04,1.48,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2024
29/5/2024,4:19,29/5/2024 4:19,1.56,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2024
